ID PIP,ID MS,TIP_SWAP,Fecha de Inicio,Fecha de Vencimiento,Nominal Recibe,Tasa de Referencia Recibe,Tasa Fija Recibe,Spread Recibe,Nominal Entrega,Tasa de Referencia Entrega,Tasa Fija Entrega,Spread Entrega,Pata Larga,Pata Corta,Valuación
MSCB0001791,4a5j3,1MXPTIE,30/10/2014,24/10/2019,518400000,T028,,0,518400000,T028,5.04,0,112647436.6,109500141.9,3147294.661
MSCB0001792,4a5j4,1MXPTIE,30/10/2014,24/10/2019,374400000,T028,,0,374400000,T028,5.04,0,81356481.98,79083435.83,2273046.144
MSCB0001793,3lpc4,1MXPTIE,31/10/2014,30/08/2018,1000000000,T028,,0,1000000000,T028,4.6895,0,156648623.8,152121043.8,4527580.035
MSCB0001794,3lpej,1MXPTIE,31/10/2014,30/08/2018,1000000000,T028,,0,1000000000,T028,4.6895,0,156648623.8,152121043.8,4527580.035
MSCB0001795,4a6px,1MXPTIE,31/10/2014,08/06/2021,600000000,T028,,0,600000000,T028,5.5878,0,179855957.1,180922876.6,-1066919.586
MSCB0001796,4a6py,1MXPTIE,31/10/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.5878,0,149879964.2,150769063.9,-889099.6549
MSCB0001797,4a6pz,1MXPTIE,31/10/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.5878,0,149879964.2,150769063.9,-889099.6549
MSCB0001798,3lqr9,1MXPTIE,03/11/2014,30/08/2018,1000000000,T028,,0,1000000000,T028,4.7518,0,156648623.8,154141971.6,2506652.211
MSCB0001799,3lqrc,1MXPTIE,03/11/2014,30/08/2018,1000000000,T028,,0,1000000000,T028,4.7518,0,156648623.8,154141971.6,2506652.211
MSCB0001800,4a6yu,1MXPTIE,03/11/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,5.6241,0,299759928.4,303497008.5,-3737080.092
MSCB0001801,4a6yv,1MXPTIE,03/11/2014,08/06/2021,1500000000,T028,,0,1500000000,T028,5.6241,0,449639892.6,455245512.8,-5605620.138
MSCB0001802,3la85,1MXPTIE,30/09/2014,12/11/2024,34000000,T028,,0,34000000,T028,8.45,0,15407117.49,21756988.1,-6349870.611
MSCB0001803,3la8e,1MXPTIE,30/09/2014,12/11/2024,198500000,T028,,0,198500000,T028,8.45,0,89950377.1,127022415.8,-37072038.72
MSCB0001804,4s39x,1MXPTIE,01/10/2014,11/04/2018,140000000,T028,,0,140000000,T028,8.15,0,19112937.22,33234041.45,-14121104.22
MSCB0001805,4s3a1,1MXPTIE,01/10/2014,11/04/2018,740000000,T028,,0,740000000,T028,8.15,0,101025525.3,175665647.6,-74640122.33
MSCB0001806,4agec,6TIEMXP,01/12/2014,30/08/2018,400000000,T028,,0,400000000,T028,0,0,59213509.62,62659449.53,-3445939.916
MSCB0001807,4ageb,6TIEMXP,01/12/2014,30/08/2018,300000000,T028,,0,300000000,T028,0,0,44410132.21,46994587.15,-2584454.937
MSCB0001808,3nk5v,6TIEMXP,01/12/2014,08/06/2021,200000000,T028,,0,200000000,T028,0,0,58016328.63,59951985.69,-1935657.053
MSCB0001809,3lrt1,6TIEMXP,04/11/2014,08/06/2021,400000000,T028,,0,400000000,T028,0,0,123263787.4,119903971.4,3359816.055
MSCB0001810,4a7bc,6TIEMXP,04/11/2014,30/08/2018,650000000,T028,,0,650000000,T028,0,0,102062531.9,101821605.5,240926.3625
MSCB0001811,3lthk,6TIEMXP,05/11/2014,02/10/2024,700000000,T028,,0,700000000,T028,0,0,325379968.5,314830516.5,10549451.96
MSCB0001812,3ltk0,6TIEMXP,05/11/2014,02/10/2024,750000000,T028,,0,750000000,T028,0,0,348621394.8,337318410.5,11302984.25
MSCB0001813,4a87n,6TIEMXP,06/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,77773282.56,78324311.92,-551029.3578
MSCB0001814,4a87p,6TIEMXP,06/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,77773282.56,78324311.92,-551029.3578
MSCB0001815,4a87q,6TIEMXP,06/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,77773282.56,78324311.92,-551029.3578
MSCB0001816,3lwwr,6TIEMXP,07/11/2014,08/06/2021,200000000,T028,,0,200000000,T028,0,0,61556344.59,59951985.69,1604358.906
MSCB0001817,3lwzf,6TIEMXP,07/11/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,153890861.5,149879964.2,4010897.266
MSCB0001818,4aa6p,6TIEMXP,07/11/2014,30/08/2018,1000000000,T028,,0,1000000000,T028,0,0,156175874.9,156648623.8,-472748.9278
MSCB0001819,3lyff,6TIEMXP,10/11/2014,08/06/2021,200000000,T028,,0,200000000,T028,0,0,60779267.92,59951985.69,827282.2322
MSCB0001820,4aanv,6TIEMXP,10/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,77058010.35,78324311.92,-1266301.565
MSCB0001821,4aanw,6TIEMXP,10/11/2014,30/08/2018,800000000,T028,,0,800000000,T028,0,0,123292816.6,125318899.1,-2026082.504
MSCB0001822,3lz60,6TIEMXP,11/11/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,152911421.1,149879964.2,3031456.874
MSCB0001823,3lz6s,6TIEMXP,11/11/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,152911421.1,149879964.2,3031456.874
MSCB0001824,3lz6t,6TIEMXP,11/11/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,152911421.1,149879964.2,3031456.874
MSCB0001825,4aaxb,6TIEMXP,11/11/2014,30/08/2018,720000000,T028,,0,720000000,T028,0,0,111472691.9,112787009.2,-1314317.221
MSCB0001826,3n4r9,6TIEMXP,13/11/2014,08/06/2021,800000000,T028,,0,800000000,T028,0,0,243276804.1,239807942.7,3468861.356
MSCB0001827,4abwh,6TIEMXP,18/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,76222715.14,78324311.92,-2101596.773
MSCB0001828,4abwj,6TIEMXP,18/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,76222715.14,78324311.92,-2101596.773
MSCB0001829,4abwk,6TIEMXP,18/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,76222715.14,78324311.92,-2101596.773
MSCB0001830,3n9ac,6TIEMXP,19/11/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,148861448.6,149879964.2,-1018515.653
MSCB0001831,4ad9s,6TIEMXP,19/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,75030594.8,78324311.92,-3293717.118
MSCB0001832,4ad9t,6TIEMXP,19/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,75030594.8,78324311.92,-3293717.118
MSCB0001833,4ad9u,6TIEMXP,19/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,75030594.8,78324311.92,-3293717.118
MSCB0001834,4aeu8,6TIEMXP,24/11/2014,30/08/2018,600000000,T028,,0,600000000,T028,0,0,89793423.89,93989174.3,-4195750.408
MSCB0001835,4aeu9,6TIEMXP,24/11/2014,30/08/2018,700000000,T028,,0,700000000,T028,0,0,104758994.5,109654036.7,-4895042.143
MSCB0001836,3nf3r,6TIEMXP,26/11/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,288219897,299759928.4,-11540031.47
MSCB0001837,3nf4j,6TIEMXP,26/11/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,288219897,299759928.4,-11540031.47
MSCB0001838,3nf4k,6TIEMXP,26/11/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,144109948.5,149879964.2,-5770015.733
MSCB0001839,4afhn,6TIEMXP,26/11/2014,30/08/2018,700000000,T028,,0,700000000,T028,0,0,103201290.6,109654036.7,-6452746.061
MSCB0001840,3nj38,6TIEMXP,27/11/2014,14/11/2024,600000000,T028,,0,600000000,T028,0,0,266855896,271912747.7,-5056851.655
MSCB0001841,3nj3d,6TIEMXP,27/11/2014,14/11/2024,500000000,T028,,0,500000000,T028,0,0,222379913.4,226593956.4,-4214043.045
MSCB0001842,3nj3e,6TIEMXP,27/11/2014,14/11/2024,400000000,T028,,0,400000000,T028,0,0,177903930.7,181275165.1,-3371234.436
MSCB0001843,4ag2h,6TIEMXP,27/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,73728183.05,78324311.92,-4596128.87
MSCB0001844,4agdz,1MXPTIE,01/12/2014,08/06/2021,200000000,T028,,0,200000000,T028,5.3455,0,59951985.69,57692546.69,2259439.001
MSCB0001845,3nk6r,1MXPTIE,01/12/2014,30/08/2018,400000000,T028,,0,400000000,T028,4.5335,0,62659449.53,58824245.83,3835203.702
MSCB0001846,3nk5u,1MXPTIE,01/12/2014,30/08/2018,300000000,T028,,0,300000000,T028,4.5335,0,46994587.15,44118184.37,2876402.777
MSCB0001847,3lrtb,1MXPTIE,04/11/2014,30/08/2018,650000000,T028,,0,650000000,T028,4.8105,0,101821605.5,101429978.2,391627.2901
MSCB0001848,4a7b4,1MXPTIE,04/11/2014,08/06/2021,400000000,T028,,0,400000000,T028,5.6805,0,119903971.4,122616223.5,-2712252.16
MSCB0001849,4a7mv,1MXPTIE,05/11/2014,02/10/2024,700000000,T028,,0,700000000,T028,6.1295,0,314830516.5,323795197.1,-8964680.626
MSCB0001850,4a7mw,1MXPTIE,05/11/2014,02/10/2024,750000000,T028,,0,750000000,T028,6.1295,0,337318410.5,346923425.5,-9605014.957
MSCB0001851,3lv5v,1MXPTIE,06/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,4.7651,0,78324311.92,77286702.83,1037609.091
MSCB0001852,3lv6m,1MXPTIE,06/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,4.7651,0,78324311.92,77286702.83,1037609.091
MSCB0001853,3lv6n,1MXPTIE,06/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,4.7651,0,78324311.92,77286702.83,1037609.091
MSCB0001854,3lww1,1MXPTIE,07/11/2014,30/08/2018,1000000000,T028,,0,1000000000,T028,4.7845,0,156648623.8,155202715.4,1445908.393
MSCB0001855,4aa8a,1MXPTIE,07/11/2014,08/06/2021,200000000,T028,,0,200000000,T028,5.6735,0,59951985.69,61232562.64,-1280576.959
MSCB0001856,4aa8b,1MXPTIE,07/11/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.6735,0,149879964.2,153081406.6,-3201442.397
MSCB0001857,3lyf2,1MXPTIE,10/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,4.721,0,78324311.92,76571430.62,1752881.298
MSCB0001858,3lyfr,1MXPTIE,10/11/2014,30/08/2018,800000000,T028,,0,800000000,T028,4.721,0,125318899.1,122514289,2804610.077
MSCB0001859,4aana,1MXPTIE,10/11/2014,08/06/2021,200000000,T028,,0,200000000,T028,5.6015,0,59951985.69,60455485.97,-503500.2847
MSCB0001860,3lz63,1MXPTIE,11/11/2014,30/08/2018,720000000,T028,,0,720000000,T028,4.7428,0,112787009.2,110772017.1,2014992.036
MSCB0001861,4aay2,1MXPTIE,11/11/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.6372,0,149879964.2,152101966.2,-2222002.006
MSCB0001862,4aay3,1MXPTIE,11/11/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.6372,0,149879964.2,152101966.2,-2222002.006
MSCB0001863,4aay4,1MXPTIE,11/11/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.6372,0,149879964.2,152101966.2,-2222002.006
MSCB0001864,4abby,1MXPTIE,13/11/2014,08/06/2021,800000000,T028,,0,800000000,T028,5.6052,0,239807942.7,241981676.3,-2173733.566
MSCB0001865,3n6fy,1MXPTIE,18/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,4.6695,0,78324311.92,75736135.41,2588176.506
MSCB0001866,3n6gb,1MXPTIE,18/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,4.6695,0,78324311.92,75736135.41,2588176.506
MSCB0001867,3n6gc,1MXPTIE,18/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,4.6695,0,78324311.92,75736135.41,2588176.506
MSCB0001868,3n9aq,1MXPTIE,19/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,4.596,0,78324311.92,74544015.07,3780296.851
MSCB0001869,3n9bk,1MXPTIE,19/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,4.596,0,78324311.92,74544015.07,3780296.851
MSCB0001870,3n9bm,1MXPTIE,19/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,4.596,0,78324311.92,74544015.07,3780296.851
MSCB0001871,4ad8j,1MXPTIE,19/11/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.4871,0,149879964.2,148051993.7,1827970.522
MSCB0001872,3ncyn,1MXPTIE,24/11/2014,30/08/2018,600000000,T028,,0,600000000,T028,4.5835,0,93989174.3,89209528.21,4779646.088
MSCB0001873,3ncyp,1MXPTIE,24/11/2014,30/08/2018,700000000,T028,,0,700000000,T028,4.5835,0,109654036.7,104077782.9,5576253.769
MSCB0001874,3nf3q,1MXPTIE,26/11/2014,30/08/2018,700000000,T028,,0,700000000,T028,4.5149,0,109654036.7,102520079,7133957.687
MSCB0001875,4afhw,1MXPTIE,26/11/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,5.311,0,299759928.4,286600987.2,13158941.2
MSCB0001876,4afhx,1MXPTIE,26/11/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,5.311,0,299759928.4,286600987.2,13158941.2
MSCB0001877,4afhy,1MXPTIE,26/11/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.311,0,149879964.2,143300493.6,6579470.602
MSCB0001878,3nj37,1MXPTIE,27/11/2014,30/08/2018,500000000,T028,,0,500000000,T028,4.5157,0,78324311.92,73241603.31,5082708.603
MSCB0001879,4ag36,1MXPTIE,27/11/2014,14/11/2024,600000000,T028,,0,600000000,T028,5.845,0,271912747.7,265493227.6,6419520.06
MSCB0001880,4ag37,1MXPTIE,27/11/2014,14/11/2024,500000000,T028,,0,500000000,T028,5.845,0,226593956.4,221244356.4,5349600.05
MSCB0001881,4ag38,1MXPTIE,27/11/2014,14/11/2024,400000000,T028,,0,400000000,T028,5.845,0,181275165.1,176995485.1,4279680.04
MSCB0001882,3n914,5LUSTIE,20/11/2014,19/09/2018,1352480000,T028,,0,100000000,LUS091,0,0,1354967730,1485714972,-130747241.9
MSCB0001883,4ad6a,5TIELUS,20/11/2014,19/09/2018,100000000,LUS091,,0,1352480000,T028,0,0,1485714972,1354967730,130747241.9
MSCB0001884,3nxg2,6LUSUSD,10/12/2014,10/12/2019,385000000,LUS182,,0,385000000,LUS091,0,0,520498764.7,399463769.1,121034995.5
MSCB0001885,3nxg6,6LUSUSD,10/12/2014,10/12/2019,245000000,LUS182,,0,245000000,LUS091,0,0,331226486.6,254204216.7,77022269.89
MSCB0001886,3nxg7,6LUSUSD,10/12/2014,10/12/2019,60000000,LUS182,,0,60000000,LUS091,0,0,81116690.6,62254093.89,18862596.71
MSCB0001887,3nxg8,6LUSUSD,10/12/2014,10/12/2019,310000000,LUS182,,0,310000000,LUS091,0,0,419102901.4,321646151.8,97456749.66
MSCB0001888,4n2a2,1USDLUS,10/12/2014,10/12/2019,385000000,LUS091,,0,385000000,LUS182,1.7825,0,399463769.1,511883612.7,-112419843.6
MSCB0001889,4n2a3,1USDLUS,10/12/2014,10/12/2019,245000000,LUS091,,0,245000000,LUS182,1.7825,0,254204216.7,325744117.2,-71539900.46
MSCB0001890,4n2a4,1USDLUS,10/12/2014,10/12/2019,60000000,LUS091,,0,60000000,LUS182,1.7825,0,62254093.89,79774069.51,-17519975.62
MSCB0001891,4n2a5,1USDLUS,10/12/2014,10/12/2019,310000000,LUS091,,0,310000000,LUS182,1.7825,0,321646151.8,412166025.8,-90519874.05
MSCB0001892,3npvz,6TIEMXP,03/12/2014,08/06/2021,700000000,T028,,0,700000000,T028,0,0,207873406.7,209831949.9,-1958543.217
MSCB0001893,3nsfv,6TIEMXP,04/12/2014,08/06/2021,700000000,T028,,0,700000000,T028,0,0,207809189.9,209831949.9,-2022759.97
MSCB0001894,3nsgv,6TIEMXP,04/12/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,148435135.7,149879964.2,-1444828.55
MSCB0001895,3nu8z,6TIEMXP,05/12/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,295812583.6,299759928.4,-3947344.796
MSCB0001896,3nvwy,6TIEMXP,08/12/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,152258460.8,149879964.2,2378496.614
MSCB0001897,3nvwz,6TIEMXP,08/12/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,304516921.7,299759928.4,4756993.227
MSCB0001898,3nxfw,6TIEMXP,09/12/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,310355789.4,299759928.4,10595861.01
MSCB0001899,3nytm,6TIEMXP,10/12/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,309907891.1,299759928.4,10147962.65
MSCB0001900,3nyv9,6TIEMXP,10/12/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,309907891.1,299759928.4,10147962.65
MSCB0001901,3nyva,6TIEMXP,10/12/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,309907891.1,299759928.4,10147962.65
MSCB0001902,3p0cf,6TIEMXP,11/12/2014,08/06/2021,2000000000,T028,,0,2000000000,T028,0,0,624176045.7,599519856.9,24656188.87
MSCB0001903,3p0cr,6TIEMXP,11/12/2014,08/06/2021,2200000000,T028,,0,2200000000,T028,0,0,686593650.3,659471842.5,27121807.75
MSCB0001904,3p2zx,6TIEMXP,15/12/2014,08/06/2021,700000000,T028,,0,700000000,T028,0,0,218416286.5,209831949.9,8584336.631
MSCB0001905,3p30r,6TIEMXP,15/12/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,312023266.5,299759928.4,12263338.04
MSCB0001906,3pb4m,6TIEMXP,16/12/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,314850962.2,299759928.4,15091033.72
MSCB0001907,3pb57,6TIEMXP,16/12/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,314850962.2,299759928.4,15091033.72
MSCB0001908,3pedr,6TIEMXP,17/12/2014,08/06/2021,1500000000,T028,,0,1500000000,T028,0,0,473377301.8,449639892.6,23737409.2
MSCB0001909,3pee2,6TIEMXP,17/12/2014,08/06/2021,1500000000,T028,,0,1500000000,T028,0,0,473377301.8,449639892.6,23737409.2
MSCB0001910,3pj38,6TIEMXP,19/12/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,308968923.4,299759928.4,9208995.006
MSCB0001911,3pj7z,6TIEMXP,19/12/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,308968923.4,299759928.4,9208995.006
MSCB0001912,3pkqh,6TIEMXP,22/12/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,153310752.2,149879964.2,3430787.943
MSCB0001913,3pkru,6TIEMXP,22/12/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,153310752.2,149879964.2,3430787.943
MSCB0001914,3pnwp,6TIEMXP,24/12/2014,08/06/2021,900000000,T028,,0,900000000,T028,0,0,279359064.3,269783935.6,9575128.747
MSCB0001915,3ptz4,6TIEMXP,31/12/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,155302011.1,149879964.2,5422046.92
MSCB0001916,4ah6a,6TIEMXP,03/12/2014,02/04/2018,600000000,T028,,0,600000000,T028,0,0,78893097.78,81638740.41,-2745642.629
MSCB0001917,4ah6b,6TIEMXP,03/12/2014,02/04/2018,1200000000,T028,,0,1200000000,T028,0,0,157786195.6,163277480.8,-5491285.257
MSCB0001918,4n0gt,6TIEMXP,04/12/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,132179620.1,136064567.3,-3884947.215
MSCB0001919,4n0gu,6TIEMXP,04/12/2014,02/04/2018,1400000000,T028,,0,1400000000,T028,0,0,185051468.2,190490394.3,-5438926.101
MSCB0001920,4n0gv,6TIEMXP,04/12/2014,02/04/2018,600000000,T028,,0,600000000,T028,0,0,79307772.08,81638740.41,-2330968.329
MSCB0001921,4n29u,6TIEMXP,09/12/2014,02/04/2018,500000000,T028,,0,500000000,T028,0,0,69087596.14,68032283.67,1055312.469
MSCB0001922,4n29v,6TIEMXP,09/12/2014,02/04/2018,500000000,T028,,0,500000000,T028,0,0,69087596.14,68032283.67,1055312.469
MSCB0001923,4n2vr,6TIEMXP,10/12/2014,17/09/2018,8300000000,T028,,0,8300000000,T028,0,0,1359319814,1329479952,29839862.53
MSCB0001924,4n2vs,6TIEMXP,10/12/2014,17/09/2018,10000000000,T028,,0,10000000000,T028,0,0,1637734716,1601783074,35951641.61
MSCB0001925,4n3w6,6TIEMXP,11/12/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,140537261.1,136064567.3,4472693.734
MSCB0001926,4n3w7,6TIEMXP,11/12/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,140537261.1,136064567.3,4472693.734
MSCB0001927,4npgp,6TIEMXP,16/12/2014,17/09/2018,9250000000,T028,,0,9250000000,T028,0,0,1539058242,1481649344,57408898.06
MSCB0001928,4nrqy,6TIEMXP,17/12/2014,02/04/2018,3000000000,T028,,0,3000000000,T028,0,0,428348053.5,408193702,20154351.47
MSCB0001929,4nrqz,6TIEMXP,17/12/2014,02/04/2018,3500000000,T028,,0,3500000000,T028,0,0,499739395.8,476225985.7,23513410.05
MSCB0001930,4nsnj,6TIEMXP,18/12/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,139178342.5,136064567.3,3113775.143
MSCB0001931,4nsnk,6TIEMXP,18/12/2014,02/04/2018,700000000,T028,,0,700000000,T028,0,0,97424839.74,95245197.14,2179642.6
MSCB0001932,4nsnv,6TIEMXP,18/12/2014,23/11/2034,500000000,T028,,0,500000000,T028,0,0,406448671.6,374913213.3,31535458.34
MSCB0001933,4nsnw,6TIEMXP,18/12/2014,23/11/2034,500000000,T028,,0,500000000,T028,0,0,406448671.6,374913213.3,31535458.34
MSCB0001934,4nvsd,6TIEMXP,19/12/2014,02/04/2018,2500000000,T028,,0,2500000000,T028,0,0,351678508.2,340161418.4,11517089.78
MSCB0001935,4nvse,6TIEMXP,19/12/2014,02/04/2018,2500000000,T028,,0,2500000000,T028,0,0,351678508.2,340161418.4,11517089.78
MSCB0001936,4nwcf,6TIEMXP,22/12/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,139420381.6,136064567.3,3355814.291
MSCB0001937,4nwcg,6TIEMXP,22/12/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,139420381.6,136064567.3,3355814.291
MSCB0001938,4nx00,6TIEMXP,23/12/2014,02/04/2018,500000000,T028,,0,500000000,T028,0,0,69688319.81,68032283.67,1656036.138
MSCB0001939,4nyew,6TIEMXP,26/12/2014,02/04/2018,350000000,T028,,0,350000000,T028,0,0,49644270.59,47622598.57,2021672.021
MSCB0001940,4nyex,6TIEMXP,26/12/2014,02/04/2018,350000000,T028,,0,350000000,T028,0,0,49644270.59,47622598.57,2021672.021
MSCB0001941,4nz53,6TIEMXP,31/12/2014,02/04/2018,500000000,T028,,0,500000000,T028,0,0,70410063.06,68032283.67,2377779.382
MSCB0001942,3npvw,1MXPTIE,03/12/2014,02/04/2018,600000000,T028,,0,600000000,T028,4.479,0,81638740.41,78368193.6,3270546.805
MSCB0001943,3nqb5,1MXPTIE,03/12/2014,02/04/2018,1200000000,T028,,0,1200000000,T028,4.479,0,163277480.8,156736387.2,6541093.611
MSCB0001944,3nsfq,1MXPTIE,04/12/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,4.5027,0,136064567.3,131304779.8,4759787.509
MSCB0001945,3nsgt,1MXPTIE,04/12/2014,02/04/2018,1400000000,T028,,0,1400000000,T028,4.5027,0,190490394.3,183826691.8,6663702.513
MSCB0001946,3nsgu,1MXPTIE,04/12/2014,02/04/2018,600000000,T028,,0,600000000,T028,4.5027,0,81638740.41,78782867.9,2855872.506
MSCB0001947,3nxfx,1MXPTIE,09/12/2014,02/04/2018,500000000,T028,,0,500000000,T028,4.7083,0,68032283.67,68650176,-617892.3219
MSCB0001948,3nxg5,1MXPTIE,09/12/2014,02/04/2018,500000000,T028,,0,500000000,T028,4.7083,0,68032283.67,68650176,-617892.3219
MSCB0001949,3nyqy,1MXPTIE,10/12/2014,17/09/2018,8300000000,T028,,0,8300000000,T028,4.9123,0,1329479952,1351068677,-21588725.53
MSCB0001950,3nyra,1MXPTIE,10/12/2014,17/09/2018,10000000000,T028,,0,10000000000,T028,4.9123,0,1601783074,1627793587,-26010512.68
MSCB0001951,3p0cg,1MXPTIE,11/12/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,4.7893,0,136064567.3,139662420.8,-3597853.44
MSCB0001952,3p0cn,1MXPTIE,11/12/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,4.7893,0,136064567.3,139662420.8,-3597853.44
MSCB0001953,3pb3b,1MXPTIE,16/12/2014,17/09/2018,9250000000,T028,,0,9250000000,T028,4.9911,0,1481649344,1529862698,-48213353.8
MSCB0001954,3pedq,1MXPTIE,17/12/2014,02/04/2018,3000000000,T028,,0,3000000000,T028,4.8663,0,408193702,425723532.6,-17529830.59
MSCB0001955,3pee3,1MXPTIE,17/12/2014,02/04/2018,3500000000,T028,,0,3500000000,T028,4.8663,0,476225985.7,496677454.7,-20451469.02
MSCB0001956,3pg4a,1MXPTIE,18/12/2014,23/11/2034,500000000,T028,,0,500000000,T028,7.045,0,374913213.3,404725214.4,-29812001.08
MSCB0001957,3pg4b,1MXPTIE,18/12/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,4.7427,0,136064567.3,138303502.2,-2238934.849
MSCB0001958,3pg80,1MXPTIE,18/12/2014,02/04/2018,700000000,T028,,0,700000000,T028,4.7427,0,95245197.14,96812451.54,-1567254.394
MSCB0001959,3pg8h,1MXPTIE,18/12/2014,23/11/2034,500000000,T028,,0,500000000,T028,7.045,0,374913213.3,404725214.4,-29812001.08
MSCB0001960,3pj39,1MXPTIE,19/12/2014,02/04/2018,2500000000,T028,,0,2500000000,T028,4.7939,0,340161418.4,349491407.4,-9329989.046
MSCB0001961,3pj91,1MXPTIE,19/12/2014,02/04/2018,2500000000,T028,,0,2500000000,T028,4.7939,0,340161418.4,349491407.4,-9329989.046
MSCB0001962,3pkqg,1MXPTIE,22/12/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,4.751,0,136064567.3,138545541.3,-2480973.997
MSCB0001963,3pkrt,1MXPTIE,22/12/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,4.751,0,136064567.3,138545541.3,-2480973.997
MSCB0001964,3pmsv,1MXPTIE,23/12/2014,02/04/2018,500000000,T028,,0,500000000,T028,4.7495,0,68032283.67,69250899.66,-1218615.991
MSCB0001965,3ppnj,1MXPTIE,26/12/2014,02/04/2018,350000000,T028,,0,350000000,T028,4.834,0,47622598.57,49338076.49,-1715477.918
MSCB0001966,3pppa,1MXPTIE,26/12/2014,02/04/2018,350000000,T028,,0,350000000,T028,4.834,0,47622598.57,49338076.49,-1715477.918
MSCB0001967,3ptz6,1MXPTIE,31/12/2014,02/04/2018,500000000,T028,,0,500000000,T028,4.799,0,68032283.67,69972642.91,-1940359.234
MSCB0001968,4ah5u,1MXPTIE,03/12/2014,08/06/2021,700000000,T028,,0,700000000,T028,5.473,0,209831949.9,206740169.9,3091780.034
MSCB0001969,4n0hd,1MXPTIE,04/12/2014,08/06/2021,700000000,T028,,0,700000000,T028,5.4713,0,209831949.9,206675953.1,3155996.787
